CustomerID,Churn,Tenure,PreferredLoginDevice,Age,Gender,Location,MembershipLevel,TotalPurchases,TotalSpent,FavoriteCategory,LastPurchaseDate,Occupation,FrequencyOfWebsiteVisits
50950,0,1,Mobile,64.0,Other,Urban,Bronze,43.0,16029.683311615516,Electronics,2023-06-26,Student,28
50951,0,4,Computer,65.0,Female,Urban,Gold,4.0,707.9782788299717,Home Goods,2023-11-15,Retired,24
50952,0,2,Tablet,22.0,Female,Suburban,Gold,66.0,4338.692918473891,Home Goods,2023-11-23,Student,6
50953,0,4,Mobile,34.0,Male,Urban,Gold,51.0,21833.704295948482,Home Goods,2023-04-20,Professional,26
50954,1,3,Mobile,52.0,Male,Urban,Gold,30.0,14261.778777150477,Electronics,2023-06-28,Self-Employed,29
50955,1,1,Tablet,46.0,Male,Suburban,Silver,60.0,23292.195233727176,Clothing,2023-06-12,Self-Employed,19
50956,0,5,Computer,18.0,Other,Urban,Bronze,5.0,1459.6428495729233,Clothing,2023-12-17,Student,29
50957,0,2,Mobile,26.0,Other,Rural,Platinum,58.0,14063.469398096991,Clothing,2023-05-20,Retired,19
50958,0,5,Mobile,37.0,Other,Suburban,Platinum,92.0,43529.37837531098,Home Goods,2023-03-24,Student,21
50959,1,3,Tablet,41.0,Other,Suburban,Silver,99.0,26439.17994582266,Clothing,2023-09-13,Self-Employed,21
50960,1,3,Mobile,34.0,Other,Urban,Silver,34.0,11010.848893167788,Home Goods,2023-07-31,Self-Employed,25
50961,0,1,Mobile,39.0,Other,Urban,Gold,66.0,14885.183244893791,Clothing,2023-05-29,Retired,19
50962,1,4,Tablet,38.0,Female,Rural,Silver,37.0,664.8506075689771,Electronics,2023-09-18,Retired,15
50963,1,2,Computer,24.0,Other,Suburban,Platinum,93.0,36014.285809789326,Clothing,2023-08-01,Student,17
50964,0,3,Tablet,65.0,Female,Urban,Gold,50.0,20026.74809748229,Clothing,2023-01-23,Student,11
50965,0,1,Mobile,37.0,Male,Rural,Platinum,2.0,447.1369302193188,Clothing,2023-10-28,Professional,19
50966,0,5,Computer,48.0,Other,Rural,Bronze,43.0,19568.639223057773,Clothing,2023-06-27,Professional,18
50967,0,5,Computer,42.0,Female,Urban,Bronze,55.0,20586.8855586899,Home Goods,2023-07-12,Professional,26
50968,1,3,Mobile,34.0,Female,Urban,Silver,83.0,31084.713644876174,Clothing,2023-06-12,Student,24
50969,0,5,Mobile,60.0,Other,Rural,Gold,48.0,14034.569138610377,Clothing,2023-04-21,Self-Employed,14
50970,0,3,Tablet,47.0,Female,Urban,Gold,80.0,34959.81407028142,Electronics,2023-05-16,Self-Employed,26
50971,0,3,Tablet,37.0,Other,Suburban,Gold,7.0,3165.232406790365,Electronics,2023-07-17,Student,11
50972,1,1,Mobile,57.0,Other,Urban,Silver,61.0,23705.458282856598,Electronics,2023-12-10,Retired,24
50973,1,4,Tablet,65.0,Other,Urban,Platinum,93.0,29355.4754753292,Home Goods,2023-10-12,Self-Employed,19
50974,0,1,Computer,59.0,Male,Suburban,Platinum,7.0,210.9218357458299,Electronics,2023-09-05,Professional,4
50975,1,3,Tablet,32.0,Other,Rural,Silver,5.0,296.72571581011306,Electronics,2023-03-05,Retired,19
50976,0,2,Mobile,45.0,Female,Urban,Platinum,68.0,13568.835697393382,Clothing,2023-06-04,Professional,13
50977,0,2,Tablet,26.0,Other,Suburban,Bronze,67.0,5683.248478889236,Home Goods,2023-04-21,Retired,4
50978,1,1,Tablet,31.0,Female,Urban,Gold,47.0,22987.347922292727,Clothing,2023-03-11,Self-Employed,25
50979,0,5,Mobile,49.0,Male,Suburban,Platinum,91.0,14635.414847800907,Home Goods,2023-03-24,Self-Employed,10
50980,0,1,Tablet,27.0,Female,Urban,Bronze,5.0,1588.0517899955578,Clothing,2023-01-21,Professional,30
50981,0,3,Computer,29.0,Other,Rural,Platinum,45.0,13205.17677480047,Home Goods,2023-03-21,Retired,17
50982,1,1,Mobile,21.0,Female,Rural,Gold,63.0,16095.129040491076,Clothing,2023-02-18,Self-Employed,10
50983,0,1,Computer,32.0,Female,Suburban,Silver,7.0,288.7366219348468,Home Goods,2023-08-29,Professional,15
50984,1,4,Computer,61.0,Other,Suburban,Bronze,84.0,6666.069821686756,Home Goods,2023-11-23,Retired,29
50985,0,4,Computer,69.0,Male,Suburban,Bronze,97.0,8695.945828028805,Home Goods,2023-09-23,Professional,26
50986,0,2,Mobile,22.0,Male,Suburban,Silver,92.0,33723.49955323981,Clothing,2023-06-19,Professional,28
50987,0,2,Tablet,47.0,Female,Urban,Gold,99.0,26650.60846853707,Home Goods,2023-07-20,Retired,13
50988,0,2,Tablet,34.0,Male,Rural,Gold,29.0,13602.115442759303,Electronics,2023-12-12,Retired,23
50989,0,4,Mobile,52.0,Other,Urban,Platinum,18.0,2509.113060673864,Clothing,2023-12-27,Retired,5
50990,0,4,Tablet,55.0,Male,Rural,Gold,35.0,10060.794743145649,Home Goods,2023-09-27,Professional,19
50991,1,2,Computer,70.0,Male,Urban,Gold,89.0,31518.119084060676,Electronics,2023-08-24,Self-Employed,2
50992,0,1,Mobile,49.0,Female,Suburban,Silver,83.0,23591.096999247056,Clothing,2023-08-27,Retired,29
50993,0,1,Mobile,53.0,Female,Urban,Bronze,2.0,79.71161490976965,Clothing,2023-06-12,Student,12
50994,1,2,Mobile,61.0,Male,Rural,Bronze,61.0,1297.8043327272276,Clothing,2023-03-13,Student,11
50995,0,3,Mobile,39.0,Other,Rural,Silver,17.0,6096.0342454355805,Electronics,2023-12-01,Self-Employed,1
50996,0,5,Tablet,29.0,Female,Urban,Silver,87.0,19199.41977532457,Clothing,2023-03-21,Self-Employed,28
50997,0,3,Computer,43.0,Male,Urban,Silver,85.0,40813.53631184474,Home Goods,2023-09-14,Professional,26
50998,0,1,Tablet,57.0,Other,Urban,Gold,65.0,3267.869417140819,Electronics,2023-09-07,Self-Employed,23
50999,0,4,Mobile,32.0,Other,Suburban,Bronze,84.0,16942.302503703148,Electronics,2023-10-11,Professional,24
51000,0,3,Computer,51.0,Male,Rural,Platinum,72.0,28724.38560551465,Clothing,2023-03-03,Professional,17
